J2057.6-7829 314.409 -77.5067 1.2997e-10 3.1512e-11 5.9868 0.0290 0.0270 -12.16 0.0470 0.0438 -12.16 5025.57 1.4444e-12 3.4462e-13 5.0444e-15 1.0911e-15 2.0440 0.1578 5.8959e-15 1.5027e-15 1.9513 0.2402 0.1306 0.1336 1.14 6055.2 5202.8 5.7692e-15 1.4282e-15 1.8789 0.2595 0.17762 0.19549 0.6667 0.0 0.85 8817.4 7629.4 239.23 13.672059 0.0000 10.0000 0.0 0.0 0.0 unk
J0250.2-8224 42.5733 -81.5964 2.9291e-10 3.2447e-11 13.1963 0.0514 0.0437 -63.46 0.0834 0.0709 -63.46 631.22 4.0770e-12 4.7881e-13 1.4505e-12 1.2617e-13 2.6039 0.0684 1.6807e-12 1.6511e-13 2.4969 0.1072 0.1372 0.0619 2.62 103.2 109.7 1.6394e-12 1.5688e-13 2.4245 0.1134 0.19561 0.08697 0.6667 0.0 2.76 0.0 0.0 1138.32 146.306702 0.9905 0.2127 11.492724 3.11710e-08 3.34280e-09 bcu
J2130.1-8222 322.541 -81.6283 1.3443e-10 3.0689e-11 4.3914 0.0718 0.0418 -34.14 0.1165 0.0678 -34.14 2145.48 1.7311e-12 4.8305e-13 3.0205e-14 6.8947e-15 2.3728 0.1685 3.4910e-14 8.8428e-15 2.3399 0.2353 0.1123 0.1231 0.97 472.1 989.6 3.5831e-14 9.1054e-15 2.2325 0.2796 0.26135 0.26404 0.6667 0.0 0.90 557.1 2240.7 370.05 11.541768 0.0000 10.0000 0.0 0.0 0.0 unk
J0921.2-8211 140.321 -81.8142 2.3489e-10 3.3963e-11 8.6768 0.0400 0.0302 3.57 0.0648 0.0490 3.57 2112.13 1.7673e-12 3.2940e-13 4.6350e-14 6.6012e-15 2.2201 0.0969 5.9565e-14 9.5712e-15 2.2311 0.1445 0.1798 0.0939 2.40 1110.6 558.1 5.6344e-14 9.5393e-15 2.1298 0.1358 0.23112 0.17516 0.6667 0.0 1.66 1045.1 1297.2 393.87 78.539276 1.3271 0.3052 9.258883 8.55030e-09 1.25580e-09 bcu
J0019.3-8152 4.8325 -80.1203 5.8907e-10 3.8984e-11 22.7897 0.0215 0.0192 -62.02 0.0348 0.0312 -62.02 2267.39 6.5471e-12 4.3265e-13 1.1669e-13 7.7112e-15 2.0810 0.0517 1.2048e-13 9.2988e-15 2.0618 0.0609 0.0208 0.0278 0.69 513.6 1495.1 1.2195e-13 8.7277e-15 2.0184 0.0688 0.04226 0.03049 0.6667 0.0 1.37 1357.0 3456.9 1168.57 26.699419 0.2541 0.0970 0.0 0.0 0.0 bll
J1259.0-8148 194.762 -80.1836 5.4318e-10 4.8871e-11 14.9782 0.0399 0.0360 32.97 0.0647 0.0584 32.97 1030.57 4.5131e-12 6.0371e-13 6.0233e-13 4.9557e-14 2.4997 0.0604 8.0402e-13 7.4168e-14 2.3158 0.1302 0.3086 0.0927 4.86 617.9 199.5 7.9151e-13 7.1986e-14 2.2017 0.1308 0.51028 0.14790 0.6667 0.0 5.20 651.4 293.5 1101.93 10.866666 0.0000 10.0000 0.0 0.0 0.0 MSP
J1503.3-8136 225.832 -80.3842 1.7785e-10 3.8186e-11 4.4758 0.0721 0.0522 -50.92 0.1169 0.0846 -50.92 1369.44 1.5186e-12 4.6312e-13 9.5606e-14 2.1019e-14 2.5043 0.1425 1.3470e-13 3.0568e-14 2.4842 0.2421 0.2775 0.1639 2.19 572.4 396.1 1.4035e-13 3.3695e-14 2.3642 0.2803 0.69026 0.54997 0.6667 0.0 2.09 714.7 611.8 383.34 7.472014 0.0000 10.0000 0.0 0.0 0.0 bcu
J0741.4-8132 115.354 -80.4592 6.8038e-11 2.7957e-11 4.2388 0.0447 0.0329 -88.35 0.0725 0.0534 -88.35 8501.12 8.2254e-13 2.4250e-13 1.3495e-15 3.9724e-16 1.8215 0.1653 2.1506e-15 6.7664e-16 1.6786 0.3230 0.2968 0.1790 2.15 14610.4 7821.8 2.2018e-15 6.9750e-16 1.4545 0.3838 0.63164 0.37770 0.6667 0.0 2.33 16815.9 6743.7 53.35 14.042830 0.0000 10.0000 0.0 0.0 0.0 bcu
J1717.5-8114 259.382 -80.7614 3.0166e-10 3.5680e-11 11.5960 0.0307 0.0274 -18.75 0.0498 0.0445 -18.75 2877.24 3.3679e-12 4.0960e-13 3.6165e-14 4.2350e-15 2.1180 0.0889 3.6387e-14 4.9880e-15 2.1150 0.0973 0.0038 0.0420 0.00 0.0 0.0 3.6932e-14 4.6192e-15 2.0882 0.1108 0.01705 0.03774 0.6667 0.0 0.00 0.0 0.0 593.56 15.585977 0.1868 0.2300 0.0 0.0 0.0 bll
J1642.3-8108 250.585 -80.8625 1.4005e-10 2.8041e-11 5.5105 0.0355 0.0333 14.23 0.0575 0.0540 14.23 2150.19 1.7978e-12 4.6088e-13 3.1311e-14 6.2670e-15 2.3692 0.1696 2.9370e-14 6.7025e-15 2.3797 0.1457 -0.0337 0.0547 0.44 0.0 0.0 3.1401e-14 6.5470e-15 2.3567 0.1947 0.00456 0.05903 0.6667 0.0 0.00 0.0 0.0 388.93 21.243454 0.5252 0.2920 0.0 0.0 0.0 bll
J0449.6-8100 72.4 -80.9872 1.1413e-10 2.3272e-11 5.7532 0.0237 0.0234 0.97 0.0384 0.0379 0.97 2265.19 1.3933e-12 3.4248e-13 2.2665e-14 4.6161e-15 2.3082 0.1702 2.0096e-14 4.8365e-15 2.3530 0.1310 -0.0572 0.0491 0.90 0.0 0.0 2.1895e-14 4.6227e-15 2.3488 0.1765 -0.01786 0.03467 0.6667 0.0 0.00 0.0 0.0 322.35 18.991459 0.2742 0.5480 0.0 0.0 0.0 fsrq
J1521.5-8057c 230.388 -79.0461 1.5286e-10 3.2792e-11 4.5441 0.0667 0.0627 -7.39 0.1082 0.1017 -7.39 1118.53 2.5664e-12 6.0444e-13 1.8300e-13 3.7068e-14 2.6020 0.1393 2.1945e-13 4.8139e-14 2.5156 0.2449 0.1472 0.1232 1.51 194.2 385.0 2.2154e-13 4.8102e-14 2.3659 0.2921 0.29612 0.21193 0.6667 0.0 1.71 82.7 768.4 592.97 12.540730 0.0000 10.0000 0.0 0.0 0.0 unk
J0737.7-8047 114.43 -79.2053 9.2351e-11 3.1895e-11 4.8749 0.0364 0.0326 15.23 0.0591 0.0529 15.23 8707.75 1.0688e-12 3.1498e-13 1.3808e-15 3.7204e-16 1.9013 0.1915 1.3814e-15 4.2828e-16 1.9010 0.1899 -0.0023 0.0761 0.00 0.0 0.0 1.4120e-15 4.0583e-16 1.8846 0.2190 0.00996 0.08208 0.6667 0.0 0.00 224227.9 2268399.8 142.68 19.843697 0.0000 10.0000 0.0 0.0 0.0 unk
J1806.9-8038 271.748 -79.3572 1.1380e-10 2.7548e-11 4.5420 0.0853 0.0493 79.45 0.1383 0.0799 79.45 3979.40 1.2681e-12 3.0027e-13 7.2041e-15 1.6731e-15 2.0169 0.1553 9.3014e-15 2.4952e-15 1.9736 0.2685 0.1954 0.1886 1.47 4257.2 3006.6 1.0795e-14 2.8352e-15 2.0497 0.3459 1.01610 0.55049 0.6667 0.0 1.33 3786.3 1312.7 197.09 10.537178 0.0000 10.0000 0.0 0.0 0.0 bcu
J1110.4-8023 167.619 -79.6019 7.5989e-11 2.0182e-11 6.1610 0.0387 0.0295 -82.84 0.0628 0.0479 -82.84 7215.45 9.2320e-13 2.2334e-13 2.2368e-15 5.2632e-16 1.8221 0.1458 4.1581e-15 1.0325e-15 1.4962 0.2932 0.5462 0.1950 3.45 11443.1 3126.6 4.2964e-15 1.0595e-15 1.2400 0.3346 1.14634 0.40266 0.6667 0.0 3.78 12494.0 2660.9 55.56 20.443136 0.4511 0.5170 0.0 0.0 0.0 unk
J0101.3-8019 15.3325 -79.6764 9.8691e-11 2.3474e-11 4.7932 0.1100 0.0938 -11.41 0.1784 0.1521 -11.41 650.95 2.0274e-12 4.1471e-13 5.5611e-13 1.0417e-13 2.7390 0.1464 6.3875e-13 1.3405e-13 2.7196 0.2039 0.1235 0.1233 1.09 35.3 107.4 6.3627e-13 1.3445e-13 2.6515 0.2080 0.21849 0.24770 0.6667 0.0 0.81 0.0 0.0 579.15 19.613960 0.3575 0.3256 0.0 0.0 0.0 fsrq
J0836.0-8015 129.004 -79.7436 5.5987e-11 2.2326e-11 5.0328 0.0354 0.0298 67.47 0.0574 0.0483 67.47 13375.96 7.6334e-13 2.3035e-13 5.0084e-16 1.4804e-16 1.6938 0.1985 5.9956e-16 2.1881e-16 1.4949 0.5760 0.1368 0.2622 0.68 84768.0 172911.0 6.1586e-16 2.2956e-16 1.1359 0.6754 0.38621 0.39825 0.6667 0.0 1.05 52607.5 28619.2 72.87 18.233454 0.3521 0.7815 0.0 0.0 0.0 bcu
J1951.3-8015c 297.837 -79.7439 1.5138e-10 3.3302e-11 4.6072 0.0723 0.0577 -30.22 0.1173 0.0936 -30.22 956.15 2.6637e-12 6.0702e-13 2.7867e-13 5.5370e-14 2.6356 0.1448 3.3274e-13 7.0444e-14 2.5489 0.2416 0.1462 0.1215 1.41 146.4 297.7 3.3656e-13 6.9769e-14 2.4037 0.2717 0.30599 0.21269 0.6667 0.0 1.64 40.0 496.2 607.19 15.537759 0.1958 0.4349 0.0 0.0 0.0 unk
J1424.8-8012 216.215 -79.7908 2.5124e-10 3.9784e-11 7.1111 0.0727 0.0550 32.81 0.1178 0.0891 32.81 2039.61 1.1954e-12 2.1157e-13 4.7831e-14 8.1504e-15 2.3559 0.1147 8.0121e-14 1.3578e-14 1.9079 0.2908 0.6307 0.2003 4.14 2194.0 480.1 8.1843e-14 1.3734e-14 1.6308 0.3387 1.31400 0.39166 0.6667 0.0 4.68 2638.7 494.7 242.25 13.009274 0.0000 10.0000 0.0 0.0 0.0 unk
J1913.0-8009 288.27 -79.8425 1.5247e-09 6.3792e-11 38.8606 0.0184 0.0175 19.87 0.0299 0.0283 19.87 804.17 1.5534e-11 8.1155e-13 3.3659e-12 1.1828e-13 2.4203 0.0278 3.8989e-12 1.5818e-13 2.2973 0.0468 0.1495 0.0283 6.45 297.5 90.1 3.7486e-12 1.4717e-13 2.2592 0.0453 0.17304 0.03511 0.6667 0.0 6.41 0.0 14.7 3544.79 522.845520 0.8471 0.1699 29.709351 8.28410e-08 4.14770e-09 fsrq
J0639.1-8009 99.7904 -79.8472 1.6221e-10 3.5009e-11 5.1271 0.1266 0.1053 0.74 0.2052 0.1708 0.74 903.80 2.0471e-12 5.0032e-13 2.9839e-13 5.5577e-14 2.5925 0.1274 3.9168e-13 7.7541e-14 2.5902 0.2115 0.2240 0.1364 2.07 242.0 223.3 4.0439e-13 7.8948e-14 2.4510 0.2355 0.52426 0.29890 0.6667 0.0 2.12 251.7 415.7 543.87 22.069778 0.5104 0.3012 0.0 0.0 0.0 unk
J1153.4-8008 178.375 -79.865 5.9542e-11 2.6035e-11 4.5327 0.0391 0.0361 -52.05 0.0634 0.0586 -52.05 9139.25 7.2977e-13 2.2189e-13 1.1658e-15 3.3644e-16 1.8541 0.1793 1.8855e-15 5.8069e-16 1.7163 0.3727 0.3860 0.2060 2.33 13198.6 6278.0 2.0024e-15 6.2449e-16 1.4114 0.4941 1.00849 0.48670 0.6667 0.0 2.73 14962.4 5047.6 44.79 9.630858 0.0000 10.0000 0.0 0.0 0.0 unk
J1058.6-8003 164.66 -79.9361 1.5935e-09 6.2769e-11 39.8041 0.0118 0.0115 -29.62 0.0191 0.0187 -29.62 1031.69 1.3052e-11 6.5982e-13 1.6753e-12 5.9050e-14 2.2651 0.0273 1.9623e-12 7.9627e-14 2.1081 0.0468 0.1620 0.0272 7.30 738.9 134.4 1.8660e-12 7.3016e-14 2.0780 0.0450 0.17046 0.03182 0.6667 0.0 7.08 597.9 275.6 2826.57 648.694824 0.9157 0.1829 26.906996 4.94210e-08 2.86360e-09 bll
J1537.7-7957 234.44 -78.0425 6.8328e-10 4.3820e-11 22.3974 0.0183 0.0162 -46.25 0.0297 0.0262 -46.25 1838.97 7.9318e-12 5.2039e-13 2.1667e-13 1.3746e-14 2.2288 0.0504 2.3244e-13 1.7360e-14 2.1928 0.0631 0.0523 0.0337 1.60 291.1 442.7 2.2929e-13 1.5995e-14 2.1596 0.0672 0.06203 0.03775 0.6667 0.0 1.65 0.0 0.0 1518.91 39.553223 0.3354 0.0979 10.355680 1.97090e-08 2.77860e-09 bcu
